SMILES,example_target
COc1ccccc1C(=O)Nc1cccc(C#N)c1,-0.609667263
CO[C@H]1COCCN(C(=O)c2cccnc2)C1,0.077755842
CC(=O)Nc1ccc(C(=O)N2CCc3ncncc3C2)cc1,1.235073653
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,0.405408249
CC(C)c1nnc(NCc2ccn(C)c2)o1,-0.114863151
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,0.170311364
CC(C)N1CCC(O)(c2ccccc2F)CC1,-0.270073004
CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,1.285808592
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,1.749252026
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,1.69019608
CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.462397998
Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,-0.254620039
O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1,0.790034452
COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,1.662291199
CC(C)(C(=O)NCc1ccccn1)c1ccccc1,-0.133202618
O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1,-0.017265622
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,-0.242495993
CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1,-0.059772517
COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,0.345550205
CC(C)CN1C(=O)C(=O)N(Cc2ccccn2)C1=O,-0.076945063
CON(C)C(=O)CCc1c(C)nn(C)c1C,0.123270222
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,-0.277985961
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,0.761776726
COc1ccc(C)cc1-c1cccnc1O,0.032510123
N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,-0.277406726
Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,0.466601482
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,-0.095768156
O=C(c1cccs1)N1C[C@@H]2CCCN(C(=O)c3cccs3)[C@@H]2C1,0.375416518
COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1,-0.263596755
CC(C)c1csc(NC(=O)C2CCN(c3ncccn3)CC2)n1,-0.250166099
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,1.934414346
CN(CCc1ccccn1)C(=O)Nc1nncs1,0.212286466
CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,-0.17045294
COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,0.171566881
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,0.52079863
CN(C)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1,-0.032901257
Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,-0.182256584
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,0.290552817
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1.131370042
Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,0.057701117
CCOCC(=O)N1CCC2(CCc3ccccc3O2)CC1,-0.135734794
CCNC(=O)N1CCC2(CCc3ccccc3O2)CC1,-0.132461438
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,-0.871824053
CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,-0.050001327
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1,-0.064809899
Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,-0.111983709
Cc1ccccc1-n1nc(C(C)(C)C)cc1N,-0.216533336
COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,0.846611174
Cc1cccn(Cc2cccnc2)c1=O,-0.215414935
c1nc(NC2CCN(C3CC3)CC2)c2sccc2n1,0.094514341
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,0.42737916
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,1.318731099
Cc1nccn1CCCN1C(=O)SC(C)(C)C1=O,0.400132138
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,1.602916122
Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,0.623052015
COCc1nc(-c2cc(F)ccc2F)c(C)s1,-0.165145088
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,-0.319064179
COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,-0.119979411
N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,-0.348756208
Cc1cccn(Cc2ccccc2F)c1=O,-0.197575611
N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2,0.063072071
CN(Cc1ccccn1)c1nc2ccccc2o1,-0.14384076
O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1,0.602443678
Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,-0.237227233
COc1ccc(CNc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,0.384412452
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,-0.298486671
CCCCN(C)C(=O)Nc1cc(C)ccn1,-0.252110262
Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,0.915507491
CC(C)(C)C(=O)N1CCC(NS(C)(=O)=O)CC1,0.276113023
CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,0.888183217
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,0.198800888
c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1,0.036594398
COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC,0.76342456
Nc1nncc(-c2ccccc2OC(F)F)n1,-0.149584138
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,-0.0971457
O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,0.287881439
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1,-0.244377962
CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,-0.082956715
CNC(=O)Cn1ccc2cc(OC)ccc21,-0.177851664
C#CCNC(=O)c1cc(C(C)C)nn1CC,-0.067999286
CCOC(=O)N1CCN(C(=O)Nc2cccc3c2CCCC3)CC1,0.225785048
Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,-0.453662568
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,-0.258853819
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,0.28731198
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,-0.204915725
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,0.833956602
COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,-0.174810933
CC(=O)N1CCC(C(=O)Nc2nccs2)(c2ccccc2)CC1,1.594990506
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,-0.078869854
O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,-0.161329885
c1ccc(Cc2nnc(NC3CCOCC3)s2)cc1,0.091033575
Cc1ccc(CCNC(=O)c2ccncc2)o1,-0.152038581
CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,1.020657691
NC(=O)C1CCN(C(=O)CCc2ccc(Cl)cc2)CC1,0.795365902
O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1,-0.201650351
COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1,0.827992641
CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,-0.263313263
CN(CC(=O)Nc1ccncc1)C1CCCC1,-0.314728649
CCn1cc(NC(=O)c2ccccc2C)cn1,-0.22665398
CC(C)[C@H](Nc1ncc(Cl)cn1)C(=O)N1CCCC1,0.032113569
Cc1sc2nc(CN3CCOCC3)nc(N3CCN(c4ccncc4)CC3)c2c1C,1.461071039
COc1ccccc1-c1nn(-c2ccccc2)cc1CO,-0.3784994
CCc1nc(CN2C(=O)COc3ccc(F)cc32)cs1,-0.162685448
CCCCn1nc(-c2ccc(C)o2)nc1CNC,0.122116453
CC(=O)NCCCOc1ccc(CN2C[C@H](O)[C@@H](Oc3cccc(C)c3)C2)cc1,1.493918028
NCc1cccnc1OCc1ccccc1,-0.362579015
Fc1ccc(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)c(F)c1,1.292186407
CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1,-0.167227077
O=C(CN1CCOC(c2ccc(F)cc2)C1)Nc1ccccc1OC(F)F,-0.23002594
COc1ccc(NC(=O)C(C)N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,-0.013573742
Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O,0.919097519
CS(=O)(=O)N1CC(c2n[nH]c3ncccc23)C1,0.14833646
CN1C(=O)COc2ccc(NC(=O)CCN3C(=O)COc4ccc(Cl)cc43)cc21,0.968937645
N=C(N)N/N=C/c1c(Cl)cccc1Cl,-0.264924697
CCOC(=O)Cc1c(C)[nH]c2c(-c3ccccc3)cnn2c1=O,1.254105924
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,1.148401129
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,0.612130045
c1cc2cc[nH]c2c(CC2CN(C3CCCC3)C2)n1,0.505965058
COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,-0.225720619
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,-0.214508692
N[C@H](Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccc2nccnc2c1,1.126957557
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCCO4,0.587792254
CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1,1.273530626
O=c1ccc(C2CC2)nn1CC1CN(CC2(O)CCCC2)C1,1.098175718
Cc1nnc(NCc2cccnc2)c2ccccc12,0.815470966
Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,-0.216783624
CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,1.414582997
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2,0.073520691
CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,0.386546103
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.536782223
O=C(NC1CCN(c2ccc(OC(F)(F)F)cc2)CC1)N1CCC1,-0.145249698
CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1,0.96991259
CN(C(=O)c1cncc(F)c1)c1cccc2ncccc12,0.4377512
Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,0.254894493
COc1ccc(-c2cn3c4ccccc4nc3n2CCO)cc1,-0.410040804
Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,-0.037187543
O=C(NCCc1ccccc1)c1cnccn1,-0.216967101
CN(C)C(=O)OCCN1CCC(c2c[nH]c3ncccc23)CC1,0.806097056
CN(Cc1ccc(Br)o1)C(=O)CN1CCCC1=O,0.426527598
Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,1.055508581
N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4cccs4)C2)C3)c1,0.847410957
CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,1.336132216
Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,1.052442339
COc1ccc2ccccc2c1CNC(=O)c1cnc(C2CC2)nc1,-0.190430393
CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,1.643354915
COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,0.170337308
COc1ccc(C2(NCc3cccc4ncccc34)CC2)cc1,-0.315829101
CC(=O)c1ccc(OCCCCN2CCCC2)cc1,-0.048176502
O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12,0.317118353
CSCc1csc(NC(C)=O)n1,-0.199939732
CN(C)c1cc(CNc2ccc(C#N)cn2)ccn1,-0.158067643
CC(C)(C)n1ncc(C(=O)N2CCCn3ncnc32)c1C(F)(F)F,-0.012677996
c1cnc(-n2cccn2)c(CNC2CCCC2)c1,-0.021928011
CCc1nnc(Oc2cccnc2)c(C#N)c1CC,-0.107510911
O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,0.325002853
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,-0.183312397
COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,-0.121969137
Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,-0.407438742
CCc1cnc(C)nc1-c1ccc(-c2ccn[nH]2)cc1,-0.070332162
O=C(Nc1ccc(N2CCOCC2)nc1)N1CCc2sccc2C1,0.280975082
Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,-0.471489026
CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1.CS(=O)(=O)O,1.788301402
CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21,-0.237105736
O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1,0.645801453
COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.558379198
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,0.330643862
CC(=O)Nc1cc(CCC2CCNCC2)ccn1,0.383821512
CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1,-0.371574385
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,0.245027856
CC(C)(C)NC(=O)Cn1nc(C(c2ccccc2)c2ccccc2)oc1=O,0.609120937
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1,-0.229703444
CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,0.802603901
O=C(c1ccccc1)N1CCN2C(=O)N(Cc3ccccc3)C(=O)[C@H]2C1,0.18139049
CCc1cc(N(C)Cc2ccc(N)nc2)nc(C)n1,0.298174618
CCC1(O)CN(c2ncccc2C#N)C1,-0.281311251
Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1csc(C(=O)Nc2ccccc2)c1,-0.056250511
O=C1CC[C@H](O)[C@@H](c2cccc(Cl)c2)N1Cc1ccccc1,0.578483731
CC(C)(C)C(=O)Nc1nnc(Cc2ccccc2)s1,0.076743253
CC(C)(CO)NCCCCn1c2ccccc2c2ccccc21,0.868458753
Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21,-0.161110091
Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,-0.291178559
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2,0.39060979
Cc1ccc(CNC(=O)c2cccnc2)n1C,-0.17367602
CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,1.306726149
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,0.182419514
C=CCn1cnc2c(Cl)cc(-c3ccc(C(=O)NC4CC4)o3)cc21,0.706522052
CCN1C(=O)CC[C@H](C(=O)N2CCc3cc(F)cc(C)c3C2)[C@H]1c1ccncc1,1.71058657
FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,-0.22885435
COc1ccccc1CC(=O)NC1CCN(C)CC1,0.787828913
CC(=O)N(c1ccc(C)cc1)c1nc(Cn2ccnc2)cs1,0.458426084
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,0.526761426
Fc1ccccc1CNc1nc(-c2ccccc2)no1,-0.218367089
CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,1.338279842
CNC(=O)c1cccc(Oc2ncnc3c2CN(C)CC3)c1,1.283347211
C#CCN1CCC[C@H]1C(=O)Nc1cnn(-c2ncccn2)c1,0.596580622
N#Cc1ccccc1N1CCC(N)CC1,-0.250394836
N#Cc1ccc(Cn2cncn2)c(F)c1,-0.15703927
Fc1cccc(Cl)c1CNCCc1c[nH]c2ccccc12,-0.33989325
CN(C)S(=O)(=O)Nc1ccc(-n2ncc3ccccc32)cc1,-0.250647802
Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,2.12642685
CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)C3CCN(CCC4CCCC4)CC3)cc21,1.478418088
Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1,1.36590355
CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,-0.291623401
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,-0.075302165
CCc1nc(NC(=O)c2ccccc2F)sc1C,-0.634244895
Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,-0.067218066
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1cccc(F)c1,-0.099249078
O=C(O)c1ccccc1-c1ccc(CN2CCCCC2)cc1,0.619804985
CN1CC(=O)N(CCCC(=O)Nc2cccc(C#Cc3cccs3)c2)C1=O,0.63114069
O=C(CCc1ccco1)Nc1ccccc1OC(F)F,-0.273163374
Cn1cc(C(=O)NCCc2c[nH]c3ccccc23)c(-c2cccnc2)n1,1.461941301
Cc1noc(C)c1CCC(=O)Nc1cccnc1,0.859932852
CCCN1CCCN(c2ncccc2C#N)CC1,-0.37693041
CSCc1c(C(=O)NC(C)C)oc2ccccc12,-0.196653751
Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12,0.111837627
CCOc1ccccc1CNCCc1c[nH]c2ccccc12,0.524248505
COc1cc(CNCCN2CCOCC2)cc(Cl)c1OCc1ccccc1,0.287620321
COc1ccncc1NCc1ccc2c(c1)OCCO2,-0.176458861
O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1,0.715391418
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,0.232412679
Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12,-0.024086312
O=C(c1cnc(-c2ccccc2)s1)N1CCOC2(CCCC2)C1,-0.236323332
Clc1ccccc1CNCc1ccc2c(c1)OCCO2,-0.35373457
Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,0.093480081
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,1.188176001
COc1ccc(NC(=O)CN2CCC(c3cc(-c4cnc(N)nc4)cc(C)n3)CC2)cc1,0.706126106
Cc1ccc(C(=O)Nc2ccccc2C(C)(C)C)cn1,-0.157461406
c1ccc(-c2nsc(N3CCCN(c4nccs4)CC3)n2)cc1,-0.182993571
Cc1nc(N)c2c(C(F)(F)F)cc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)nc2n1,1.455032462
CCCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.143038809
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,0.665029798
CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,-0.147187086
O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12,0.005964492
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(Cc3ccccc3)cccc12,-0.327645342
Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1,0.987947303
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,1.293835589
COc1ccc(CCC(=O)N2CCN(C(=O)c3cc4n(n3)CCCC4)CC2)cc1,0.773781223
Cc1ccc(-n2c(S)nnc2-c2ccc(O)cc2)c(C)c1,1.539089813
Cc1nccn1-c1cncc(N2CCN(CC3CCCC3)C(=O)C2)n1,0.841346765
N#Cc1c(O)nc2scc(-c3ccc(-c4ccccc4O)cc3)c2c1O,0.075958307
O=C1CN(C(=O)c2ccc(F)cc2)CCN1,0.355665263
CN(CC(=O)NC1(C#N)CCCC1)c1ccccc1,-0.03454929
CCOc1ccc(CC(=O)NCCn2cccnc2=O)cc1,1.25635307
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,-0.218198202
COc1c(N)ncnc1N1CCCC(C)(C)CC1,-0.039929044
COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,-0.64410218
Cc1nccc(C2(C)CCN(CC(N)=O)CC2)n1,0.44955787
Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C,0.742860403
O=C1CCCN1c1ccc(NCc2ccccn2)nc1,0.118086518
Cc1csc(N2CCN(Cc3ccc(OCC(F)(F)F)nc3)CC2)n1,-0.183875673
CNc1nc(-c2cc(OC)cc(OC)c2)ncc1F,-0.389627958
COc1ccccc1-c1nc(C(=O)O)cs1,-0.1878426
Cc1ccc(CC(=O)Nc2nc(C)no2)cn1,0.30029677
CCCn1c(=O)n(Cc2ccc(C#N)cc2F)c2ccccc21,-0.195087144
OCCCCCn1cc(-c2ccccc2-c2ccco2)nn1,0.035576922
Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,-0.266457927
O=C(NCc1ccccn1)c1ccc(F)cc1Cl,-0.224915414
Nc1ccc(CC(=O)Nc2ccccc2F)cc1,-0.180403498
COc1ccc(CN(C)C(=O)Nc2ccccc2)cc1F,-0.174610896
Cc1ccc(-n2cc(C(=O)NCCN(C)C)nn2)cc1C,0.502703293
CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1,1.937869495
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,1.33702227
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,1.129768853
Cc1nccc(-c2cccc(NCc3cc(C)on3)c2)n1,-0.270630214
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1Cl,0.012125249
Cc1ccc(C)c(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,-0.018126003
C/C=C/CC(=O)N1CCC(c2cc(Cc3ccccc3)n[nH]2)CC1,0.382653147
O=C(NC1=NS(=O)(=O)c2ccccc21)c1cc(-c2ccc(F)cc2)no1,0.40853374
Cc1cc(CN2CCN(c3ncccn3)CC2)on1,-0.216098707
CCc1nnc2n1CCN(C(=O)c1ccccc1Oc1cccnc1)C2,1.788616162
CNC(=O)c1cc(C2CCN(C)CC2)ncn1,-0.217981666
CN1CCc2ncnc(N3CCCN(c4nccs4)CC3)c2C1,0.677908983
Cc1cc(N(C)C)nc(N(C)Cc2csc(C)n2)n1,-0.199490063
Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1,-0.054667172
CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1,0.560077673
Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,-0.311815484
CC1(C)CCN(C(=O)NCCOc2cccnc2)C1,0.522899443
CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,-0.193310653
N#CCSCC(=O)NC1CCCCCC1,-0.129080752
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br,-0.128243177
CCC(Nc1cnn(C)c1)c1ccc2c(c1)OCCO2,-0.078402034
CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1,0.053279363
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,-0.298566333
Brc1cc2c(cc1Cn1cncn1)OCCCO2,-0.247517736
COCCNc1ncnc2ccsc12,-0.148292612
O=C(c1ccccn1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,-0.101806269
CN1CCN(c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)cc2)CC1,0.943247431
Cc1cnn(Cc2nc(Cn3cccn3)no2)c1,-0.112816694
COc1ccccc1CC(=O)Nc1ncc(C)s1,-0.171062333
CCCN(CC)c1ccc(C(=O)N2CCCN(C(C)=O)CC2)cc1,0.840231739
Cc1c(Cl)cccc1NC(=O)C(C)N1CCCN(c2nccs2)CC1,-0.018513434
Cc1nc(N2CCOc3ccccc3C2)c2cnn(C)c2n1,-0.289829653
COCC(=O)Nc1cccc(-n2cccc2)c1,-0.302584598
CO[C@H]1CC[C@@H](C(=O)c2ccc3nc4c(cc3c2)CCCO4)CC1,-0.094419767
Cc1cnc(-c2nc(NCc3ccccn3)ncc2-c2onc(C)c2C)cn1,1.027719687
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,0.723417004
CCNC(=O)c1ccc(-c2cc(C)cc(OC)c2OC)nc1,-0.000886
Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,0.089200998
CC(C)c1nc(NCc2cccnc2)n(C)n1,0.570299016
COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1,0.047440831
CCc1nc2ccccc2n1CC(=O)Nc1ncc(C)s1,1.467681102
O=C(CSC1CCCC1)NCCn1nc2c(cc1=O)CCCC2,0.960937164
O=c1ccc(-c2ccc(F)cc2)nn1Cc1ccncc1,-0.171541334
COc1ccc(-c2noc([C@@H]3CCCN3Cc3ccccc3)n2)cn1,-0.227776593
Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,-0.164228705
CCC(=O)N(C)c1ccccc1C(=O)O,0.10619339
CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1,1.392465549
C#CCOc1ccc(C(=O)NN2CCCC2=O)cc1,0.120182762
COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1,0.894896297
Cc1ccccc1N(CC(=O)N(C)C)S(C)(=O)=O,0.300899835
Cc1ncsc1C(=O)N1C[C@@H]2CCCN(C(=O)c3scnc3C)[C@@H]2C1,1.914018895
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1.660253964
COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1,-0.262384759
O=C(NCC1CC1)c1ccc(-n2ccnc2)nc1,0.034185722
Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,-0.0882077
